filename,indices,cluster_num
2010333.0630,"(9, 0)",13
2010333.0630,"(9, 1)",13
2010333.0630,"(10, 0)",13
2010333.0630,"(11, 9)",13
2010333.0630,"(12, 6)",5
2010333.0630,"(12, 7)",12
2010333.0630,"(12, 8)",11
2010333.0630,"(12, 9)",0
2010333.0630,"(13, 4)",5
2010333.0630,"(13, 5)",5
2010333.0630,"(13, 6)",0
2010333.0630,"(13, 7)",0
2010333.0630,"(13, 8)",0
2010333.0630,"(13, 9)",10
2010333.0630,"(14, 0)",13
2010333.0630,"(14, 4)",13
2010333.0630,"(14, 5)",5
2010333.0630,"(14, 6)",0
2010333.0630,"(14, 7)",1
2010333.0630,"(14, 8)",6
2010333.0630,"(14, 9)",1
2013284.0300,"(0, 0)",9
2013284.0300,"(0, 1)",9
2013284.0300,"(0, 2)",9
2013284.0300,"(0, 3)",9
2013284.0300,"(0, 4)",9
2013284.0300,"(0, 5)",9
2013284.0300,"(0, 6)",9
2013284.0300,"(0, 7)",9
2013284.0300,"(0, 8)",9
2013284.0300,"(0, 9)",9
2013284.0300,"(1, 0)",9
2013284.0300,"(1, 1)",9
2013284.0300,"(1, 2)",9
2013284.0300,"(1, 3)",9
2013284.0300,"(1, 4)",3
2013284.0300,"(1, 5)",9
2013284.0300,"(1, 6)",9
2013284.0300,"(1, 7)",3
2013284.0300,"(1, 8)",3
2013284.0300,"(1, 9)",9
2013284.0300,"(2, 0)",9
2013284.0300,"(2, 1)",9
2013284.0300,"(2, 2)",9
2013284.0300,"(2, 3)",3
2013284.0300,"(2, 4)",3
2013284.0300,"(2, 5)",3
2013284.0300,"(2, 6)",3
2013284.0300,"(2, 7)",3
2013284.0300,"(2, 8)",9
2013284.0300,"(2, 9)",16
2013284.0300,"(3, 0)",3
2013284.0300,"(3, 1)",9
2013284.0300,"(3, 2)",9
2013284.0300,"(3, 3)",9
2013284.0300,"(3, 4)",9
2013284.0300,"(3, 5)",9
2013284.0300,"(3, 6)",9
2013284.0300,"(3, 7)",3
2013284.0300,"(3, 8)",9
2013284.0300,"(3, 9)",16
2013284.0300,"(4, 0)",3
2013284.0300,"(4, 1)",9
2013284.0300,"(4, 2)",9
2013284.0300,"(4, 3)",9
2013284.0300,"(4, 4)",9
2013284.0300,"(4, 5)",9
2013284.0300,"(4, 6)",9
2013284.0300,"(4, 7)",9
2013284.0300,"(4, 8)",9
2013284.0300,"(4, 9)",16
2013284.0300,"(5, 0)",3
2013284.0300,"(5, 1)",9
2013284.0300,"(5, 2)",9
2013284.0300,"(5, 3)",9
2013284.0300,"(5, 4)",9
2013284.0300,"(5, 5)",9
2013284.0300,"(5, 6)",9
2013284.0300,"(5, 7)",9
2013284.0300,"(5, 8)",16
2013284.0300,"(5, 9)",16
2013284.0300,"(6, 0)",9
2013284.0300,"(6, 1)",3
2013284.0300,"(6, 2)",9
2013284.0300,"(6, 3)",9
2013284.0300,"(6, 6)",9
2013284.0300,"(6, 7)",9
2013284.0300,"(6, 8)",16
2013284.0300,"(6, 9)",16
2013284.0300,"(7, 0)",9
2013284.0300,"(7, 1)",3
2013284.0300,"(7, 2)",3
2013284.0300,"(7, 5)",9
2013284.0300,"(7, 6)",9
2013284.0300,"(7, 7)",9
2013284.0300,"(7, 8)",16
2013284.0300,"(7, 9)",16
2013284.0300,"(8, 0)",9
2013284.0300,"(8, 1)",3
2013284.0300,"(8, 2)",9
2013284.0300,"(8, 3)",9
2013284.0300,"(8, 6)",9
2013284.0300,"(8, 8)",9
2013284.0300,"(8, 9)",9
2013284.0300,"(9, 0)",3
2013284.0300,"(9, 1)",3
2013284.0300,"(9, 2)",9
2013284.0300,"(9, 3)",16
2013284.0300,"(9, 6)",9
2013284.0300,"(9, 7)",9
2013284.0300,"(9, 8)",9
2013284.0300,"(9, 9)",9
2013284.0300,"(10, 0)",9
2013284.0300,"(10, 1)",9
2013284.0300,"(10, 2)",9
2013284.0300,"(10, 3)",16
2013284.0300,"(10, 4)",9
2013284.0300,"(10, 5)",9
2013284.0300,"(10, 6)",9
2013284.0300,"(10, 7)",9
2013284.0300,"(10, 8)",9
2013284.0300,"(10, 9)",9
2013284.0300,"(11, 0)",16
2013284.0300,"(11, 1)",16
2013284.0300,"(11, 2)",16
2013284.0300,"(11, 3)",16
2013284.0300,"(11, 4)",16
2013284.0300,"(11, 5)",16
2013284.0300,"(11, 6)",9
2013284.0300,"(11, 8)",9
2013284.0300,"(11, 9)",9
2013284.0300,"(12, 0)",16
2013284.0300,"(12, 1)",16
2013284.0300,"(12, 2)",15
2013284.0300,"(12, 3)",16
2013284.0300,"(12, 4)",16
2013284.0300,"(12, 5)",16
2013284.0300,"(12, 6)",16
2013284.0300,"(12, 7)",16
2013284.0300,"(13, 0)",16
2013284.0300,"(13, 1)",15
2013284.0300,"(13, 2)",15
2013284.0300,"(13, 3)",15
2013284.0300,"(13, 4)",16
2013284.0300,"(13, 5)",16
2013284.0300,"(13, 6)",1
2013284.0300,"(13, 7)",1
2013284.0300,"(13, 8)",16
2013284.0300,"(14, 0)",8
2013284.0300,"(14, 1)",15
2013284.0300,"(14, 2)",11
2013284.0300,"(14, 3)",1
2013284.0300,"(14, 4)",15
2013284.0300,"(14, 5)",16
2013284.0300,"(14, 6)",1
2013284.0300,"(14, 7)",1
2013284.0300,"(14, 8)",15
2008347.0225,"(0, 0)",19
2008347.0225,"(0, 1)",6
2008347.0225,"(0, 2)",14
2008347.0225,"(0, 3)",19
2008347.0225,"(0, 4)",14
2008347.0225,"(0, 5)",14
2008347.0225,"(0, 6)",2
2008347.0225,"(0, 7)",14
2008347.0225,"(0, 8)",19
2008347.0225,"(0, 9)",19
2008347.0225,"(1, 0)",19
2008347.0225,"(1, 1)",19
2008347.0225,"(1, 2)",19
2008347.0225,"(1, 3)",14
2008347.0225,"(1, 4)",14
2008347.0225,"(1, 5)",19
2008347.0225,"(1, 6)",19
2008347.0225,"(1, 7)",6
2008347.0225,"(1, 8)",0
2008347.0225,"(1, 9)",2
2008347.0225,"(2, 0)",6
2008347.0225,"(2, 1)",19
2008347.0225,"(2, 2)",14
2008347.0225,"(2, 3)",19
2008347.0225,"(2, 4)",1
2008347.0225,"(2, 5)",6
2008347.0225,"(2, 6)",19
2008347.0225,"(2, 7)",1
2008347.0225,"(2, 8)",15
2008347.0225,"(2, 9)",6
2008347.0225,"(3, 0)",19
2008347.0225,"(3, 1)",14
2008347.0225,"(3, 2)",14
2008347.0225,"(3, 3)",1
2008347.0225,"(3, 4)",16
2008347.0225,"(3, 5)",19
2008347.0225,"(3, 6)",6
2008347.0225,"(3, 7)",15
2008347.0225,"(3, 8)",18
2008347.0225,"(3, 9)",0
2008347.0225,"(4, 0)",19
2008347.0225,"(4, 1)",14
2008347.0225,"(4, 2)",6
2008347.0225,"(4, 3)",17
2008347.0225,"(4, 4)",1
2008347.0225,"(4, 5)",1
2008347.0225,"(4, 6)",18
2008347.0225,"(4, 7)",18
2008347.0225,"(4, 8)",18
2008347.0225,"(5, 0)",19
2008347.0225,"(5, 1)",14
2008347.0225,"(5, 2)",6
2008347.0225,"(5, 3)",1
2008347.0225,"(5, 4)",6
2008347.0225,"(6, 0)",6
2008347.0225,"(6, 1)",14
2008347.0225,"(6, 2)",1
2008347.0225,"(6, 3)",1
2008347.0225,"(6, 4)",1
2008347.0225,"(7, 0)",19
2008347.0225,"(7, 1)",19
2008347.0225,"(7, 2)",17
2008347.0225,"(7, 3)",18
2008347.0225,"(8, 0)",1
2008347.0225,"(8, 1)",1
2008347.0225,"(8, 2)",16
2008347.0225,"(9, 0)",17
2008347.0225,"(9, 1)",17
2008347.0225,"(10, 0)",17
2008347.0225,"(10, 1)",8
2008347.0225,"(10, 2)",16
2008347.0225,"(11, 0)",17
2008347.0225,"(11, 1)",8
2008347.0225,"(11, 2)",16
2008347.0225,"(12, 0)",17
2008347.0225,"(12, 1)",8
2008347.0225,"(13, 0)",8
2008347.0225,"(13, 1)",17
2008347.0225,"(14, 0)",8
2011097.0910,"(0, 0)",8
2011097.0910,"(0, 1)",8
2011097.0910,"(0, 2)",15
2011097.0910,"(0, 3)",17
2011097.0910,"(0, 4)",16
2011097.0910,"(0, 5)",8
2011097.0910,"(0, 6)",8
2011097.0910,"(0, 7)",17
2011097.0910,"(0, 8)",1
2011097.0910,"(0, 9)",1
2011097.0910,"(1, 0)",8
2011097.0910,"(1, 1)",8
2011097.0910,"(1, 2)",8
2011097.0910,"(1, 3)",8
2011097.0910,"(1, 4)",8
2011097.0910,"(1, 5)",17
2011097.0910,"(1, 6)",15
2011097.0910,"(1, 7)",1
2011097.0910,"(1, 8)",1
2011097.0910,"(1, 9)",0
2011097.0910,"(2, 0)",8
2011097.0910,"(2, 1)",8
2011097.0910,"(2, 2)",8
2011097.0910,"(2, 3)",8
2011097.0910,"(2, 4)",8
2011097.0910,"(2, 5)",15
2011097.0910,"(2, 6)",7
2011097.0910,"(2, 7)",11
2011097.0910,"(2, 8)",11
2011097.0910,"(2, 9)",11
2011097.0910,"(3, 0)",8
2011097.0910,"(3, 1)",8
2011097.0910,"(3, 2)",8
2011097.0910,"(3, 3)",8
2011097.0910,"(3, 4)",16
2011097.0910,"(3, 5)",7
2011097.0910,"(3, 6)",7
2011097.0910,"(3, 7)",15
2011097.0910,"(3, 8)",1
2011097.0910,"(3, 9)",1
2011097.0910,"(4, 0)",8
2011097.0910,"(4, 1)",8
2011097.0910,"(4, 2)",3
2011097.0910,"(4, 3)",9
2011097.0910,"(4, 4)",7
2011097.0910,"(4, 5)",7
2011097.0910,"(4, 6)",7
2011097.0910,"(4, 7)",1
2011097.0910,"(4, 8)",1
2011097.0910,"(4, 9)",1
2011097.0910,"(5, 0)",8
2011097.0910,"(5, 1)",8
2011097.0910,"(5, 2)",9
2011097.0910,"(5, 3)",18
2011097.0910,"(5, 4)",7
2011097.0910,"(5, 5)",7
2011097.0910,"(5, 6)",15
2011097.0910,"(5, 7)",7
2011097.0910,"(5, 8)",15
2011097.0910,"(5, 9)",15
2011097.0910,"(6, 0)",16
2011097.0910,"(6, 1)",9
2011097.0910,"(6, 2)",18
2011097.0910,"(6, 3)",18
2011097.0910,"(6, 4)",7
2011097.0910,"(6, 5)",7
2011097.0910,"(6, 6)",15
2011097.0910,"(6, 7)",7
2011097.0910,"(6, 8)",15
2011097.0910,"(6, 9)",1
2011097.0910,"(7, 0)",18
2011097.0910,"(7, 1)",7
2011097.0910,"(7, 2)",15
2011097.0910,"(7, 3)",16
2011097.0910,"(7, 4)",16
2011097.0910,"(7, 5)",15
2011097.0910,"(7, 6)",15
2011097.0910,"(7, 7)",15
2011097.0910,"(7, 8)",16
2011097.0910,"(7, 9)",1
2011097.0910,"(8, 0)",16
2011097.0910,"(8, 1)",16
2011097.0910,"(8, 2)",9
2011097.0910,"(8, 3)",16
2011097.0910,"(8, 4)",7
2011097.0910,"(8, 5)",15
2011097.0910,"(8, 6)",15
2011097.0910,"(8, 7)",16
2011097.0910,"(8, 8)",16
2011097.0910,"(8, 9)",16
2011097.0910,"(9, 0)",8
2011097.0910,"(9, 1)",16
2011097.0910,"(9, 2)",16
2011097.0910,"(9, 3)",16
2011097.0910,"(9, 4)",15
2011097.0910,"(9, 5)",7
2011097.0910,"(9, 6)",16
2011097.0910,"(9, 7)",9
2011097.0910,"(9, 8)",16
2011097.0910,"(9, 9)",16
2011097.0910,"(10, 0)",9
2011097.0910,"(10, 1)",9
2011097.0910,"(10, 2)",16
2011097.0910,"(10, 3)",16
2011097.0910,"(10, 4)",16
2011097.0910,"(10, 5)",16
2011097.0910,"(10, 6)",9
2011097.0910,"(10, 7)",9
2011097.0910,"(10, 8)",16
2011097.0910,"(10, 9)",16
2011097.0910,"(11, 0)",3
2011097.0910,"(11, 1)",9
2011097.0910,"(11, 2)",16
2011097.0910,"(11, 3)",16
2011097.0910,"(11, 4)",9
2011097.0910,"(11, 5)",9
2011097.0910,"(11, 6)",9
2011097.0910,"(11, 7)",9
2011097.0910,"(11, 8)",16
2011097.0910,"(11, 9)",16
2011097.0910,"(12, 0)",3
2011097.0910,"(12, 1)",9
2011097.0910,"(12, 2)",9
2011097.0910,"(12, 3)",9
2011097.0910,"(12, 4)",9
2011097.0910,"(12, 5)",9
2011097.0910,"(12, 6)",3
2011097.0910,"(12, 7)",3
2011097.0910,"(12, 8)",16
2011097.0910,"(12, 9)",9
2011097.0910,"(13, 0)",9
2011097.0910,"(13, 1)",9
2011097.0910,"(13, 2)",9
2011097.0910,"(13, 3)",9
2011097.0910,"(13, 4)",3
2011097.0910,"(13, 5)",3
2011097.0910,"(13, 6)",3
2011097.0910,"(13, 7)",3
2011097.0910,"(13, 8)",9
2011097.0910,"(13, 9)",9
2011097.0910,"(14, 0)",9
2011097.0910,"(14, 1)",18
2011097.0910,"(14, 2)",9
2011097.0910,"(14, 3)",9
2011097.0910,"(14, 4)",3
2011097.0910,"(14, 5)",3
2011097.0910,"(14, 6)",3
2011097.0910,"(14, 7)",3
2010068.1930,"(0, 0)",3
2010068.1930,"(0, 1)",3
2010068.1930,"(0, 2)",3
2010068.1930,"(0, 3)",3
2010068.1930,"(0, 4)",3
2010068.1930,"(0, 5)",3
2010068.1930,"(0, 6)",3
2010068.1930,"(0, 7)",9
2010068.1930,"(0, 8)",9
2010068.1930,"(0, 9)",16
2010068.1930,"(1, 0)",3
2010068.1930,"(1, 1)",3
2010068.1930,"(1, 2)",9
2010068.1930,"(1, 3)",9
2010068.1930,"(1, 4)",3
2010068.1930,"(1, 5)",3
2010068.1930,"(1, 6)",3
2010068.1930,"(1, 7)",3
2010068.1930,"(1, 8)",8
2010068.1930,"(1, 9)",8
2010068.1930,"(2, 0)",3
2010068.1930,"(2, 1)",3
2010068.1930,"(2, 2)",3
2010068.1930,"(2, 3)",9
2010068.1930,"(2, 4)",9
2010068.1930,"(2, 5)",9
2010068.1930,"(2, 6)",9
2010068.1930,"(2, 7)",3
2010068.1930,"(2, 8)",9
2010068.1930,"(2, 9)",8
2010068.1930,"(3, 0)",3
2010068.1930,"(3, 2)",3
2010068.1930,"(3, 3)",9
2010068.1930,"(3, 4)",16
2010068.1930,"(3, 5)",9
2010068.1930,"(3, 6)",9
2010068.1930,"(3, 7)",9
2010068.1930,"(3, 8)",16
2010068.1930,"(3, 9)",16
2010068.1930,"(4, 0)",3
2010068.1930,"(4, 4)",9
2010068.1930,"(4, 5)",16
2010068.1930,"(4, 6)",16
2010068.1930,"(4, 7)",16
2010068.1930,"(4, 8)",16
2010068.1930,"(4, 9)",16
2010068.1930,"(5, 0)",3
2010068.1930,"(5, 9)",16
2010068.1930,"(6, 0)",3
2010068.1930,"(6, 8)",9
2010068.1930,"(6, 9)",16
2010068.1930,"(7, 0)",8
2010068.1930,"(7, 1)",3
2010068.1930,"(7, 9)",16
2010068.1930,"(8, 0)",8
2010068.1930,"(9, 0)",8
2010068.1930,"(10, 0)",8
2010068.1930,"(10, 1)",9
2010068.1930,"(11, 0)",8
2010068.1930,"(11, 1)",9
2010068.1930,"(11, 3)",9
2010068.1930,"(11, 4)",9
2010068.1930,"(12, 0)",8
2010068.1930,"(12, 1)",8
2010068.1930,"(12, 2)",9
2010068.1930,"(12, 3)",9
2010068.1930,"(13, 0)",8
2010068.1930,"(13, 1)",8
2010068.1930,"(13, 2)",9
2010068.1930,"(13, 4)",9
2010068.1930,"(14, 0)",8
2010068.1930,"(14, 1)",8
2010068.1930,"(14, 2)",8
2010068.1930,"(14, 3)",8
2010068.1930,"(14, 4)",9
2010084.0835,"(0, 0)",15
2010084.0835,"(0, 1)",15
2010084.0835,"(0, 2)",8
2010084.0835,"(0, 3)",8
2010084.0835,"(0, 4)",16
2010084.0835,"(0, 5)",15
2010084.0835,"(0, 6)",17
2010084.0835,"(0, 7)",17
2010084.0835,"(0, 8)",8
2010084.0835,"(0, 9)",15
2010084.0835,"(1, 0)",11
2010084.0835,"(1, 1)",1
2010084.0835,"(1, 2)",15
2010084.0835,"(1, 3)",16
2010084.0835,"(1, 4)",16
2010084.0835,"(1, 5)",8
2010084.0835,"(1, 6)",8
2010084.0835,"(1, 7)",8
2010084.0835,"(1, 8)",8
2010084.0835,"(1, 9)",15
2010084.0835,"(2, 0)",11
2010084.0835,"(2, 1)",11
2010084.0835,"(2, 2)",15
2010084.0835,"(2, 3)",15
2010084.0835,"(2, 4)",16
2010084.0835,"(2, 5)",8
2010084.0835,"(2, 6)",8
2010084.0835,"(2, 7)",8
2010084.0835,"(2, 8)",8
2010084.0835,"(2, 9)",15
2010084.0835,"(3, 0)",1
2010084.0835,"(3, 1)",15
2010084.0835,"(3, 2)",15
2010084.0835,"(3, 3)",7
2010084.0835,"(3, 4)",7
2010084.0835,"(3, 5)",16
2010084.0835,"(3, 6)",16
2010084.0835,"(3, 7)",8
2010084.0835,"(3, 8)",1
2010084.0835,"(3, 9)",15
2010084.0835,"(4, 0)",15
2010084.0835,"(4, 1)",9
2010084.0835,"(4, 2)",16
2010084.0835,"(4, 3)",7
2010084.0835,"(4, 4)",7
2010084.0835,"(4, 5)",16
2010084.0835,"(4, 6)",16
2010084.0835,"(4, 7)",8
2010084.0835,"(4, 8)",1
2010084.0835,"(4, 9)",1
2010084.0835,"(5, 0)",16
2010084.0835,"(5, 1)",16
2010084.0835,"(5, 2)",16
2010084.0835,"(5, 3)",16
2010084.0835,"(5, 4)",7
2010084.0835,"(5, 5)",16
2010084.0835,"(5, 6)",8
2010084.0835,"(5, 7)",8
2010084.0835,"(5, 8)",1
2010084.0835,"(5, 9)",15
2010084.0835,"(6, 0)",16
2010084.0835,"(6, 1)",16
2010084.0835,"(6, 2)",16
2010084.0835,"(6, 3)",16
2010084.0835,"(6, 4)",15
2010084.0835,"(6, 5)",9
2010084.0835,"(6, 6)",8
2010084.0835,"(6, 7)",1
2010084.0835,"(6, 8)",15
2010084.0835,"(6, 9)",15
2010084.0835,"(7, 0)",16
2010084.0835,"(7, 1)",16
2010084.0835,"(7, 2)",16
2010084.0835,"(7, 3)",16
2010084.0835,"(7, 4)",16
2010084.0835,"(7, 5)",9
2010084.0835,"(7, 6)",16
2010084.0835,"(7, 7)",16
2010084.0835,"(7, 8)",18
2010084.0835,"(7, 9)",18
2010084.0835,"(8, 0)",16
2010084.0835,"(8, 1)",18
2010084.0835,"(8, 2)",16
2010084.0835,"(8, 3)",16
2010084.0835,"(8, 4)",9
2010084.0835,"(8, 5)",16
2010084.0835,"(8, 6)",16
2010084.0835,"(8, 7)",18
2010084.0835,"(8, 8)",1
2010084.0835,"(8, 9)",18
2010084.0835,"(9, 0)",9
2010084.0835,"(9, 1)",18
2010084.0835,"(9, 2)",16
2010084.0835,"(9, 3)",9
2010084.0835,"(9, 4)",9
2010084.0835,"(9, 5)",16
2010084.0835,"(9, 6)",9
2010084.0835,"(9, 7)",9
2010084.0835,"(9, 8)",9
2010084.0835,"(9, 9)",16
2010084.0835,"(10, 0)",9
2010084.0835,"(10, 1)",9
2010084.0835,"(10, 2)",9
2010084.0835,"(10, 3)",9
2010084.0835,"(10, 4)",9
2010084.0835,"(10, 5)",9
2010084.0835,"(10, 6)",9
2010084.0835,"(10, 9)",16
2010084.0835,"(11, 0)",9
2010084.0835,"(11, 1)",3
2010084.0835,"(11, 2)",3
2010084.0835,"(11, 3)",3
2010084.0835,"(11, 4)",3
2010084.0835,"(11, 5)",9
2010084.0835,"(12, 0)",9
2010084.0835,"(12, 1)",3
2010084.0835,"(12, 2)",3
2010084.0835,"(12, 3)",3
2010084.0835,"(12, 4)",3
2010084.0835,"(13, 0)",9
2010084.0835,"(13, 1)",3
2010084.0835,"(13, 2)",3
2010084.0835,"(13, 3)",3
2010084.0835,"(14, 0)",9
2010084.0835,"(14, 1)",3
2010084.0835,"(14, 2)",3
2010327.2210,"(0, 0)",0
2010327.2210,"(0, 1)",5
2010327.2210,"(0, 2)",5
2010327.2210,"(0, 3)",5
2010327.2210,"(0, 4)",12
2010327.2210,"(0, 5)",19
2010327.2210,"(0, 6)",0
2010327.2210,"(0, 7)",11
2010327.2210,"(0, 8)",11
2010327.2210,"(0, 9)",6
2010327.2210,"(1, 0)",4
2010327.2210,"(1, 1)",11
2010327.2210,"(1, 2)",12
2010327.2210,"(1, 3)",12
2010327.2210,"(1, 4)",4
2010327.2210,"(1, 5)",6
2010327.2210,"(1, 6)",11
2010327.2210,"(1, 7)",11
2010327.2210,"(1, 8)",7
2010327.2210,"(1, 9)",11
2010327.2210,"(2, 0)",4
2010327.2210,"(2, 1)",2
2010327.2210,"(2, 2)",12
2010327.2210,"(2, 3)",2
2010327.2210,"(2, 5)",11
2010327.2210,"(2, 6)",7
2010327.2210,"(2, 7)",7
2010327.2210,"(2, 8)",7
2010327.2210,"(2, 9)",6
2010327.2210,"(3, 0)",4
2010327.2210,"(3, 1)",12
2010327.2210,"(3, 3)",2
2010327.2210,"(3, 4)",2
2010327.2210,"(3, 5)",12
2010327.2210,"(3, 6)",7
2010327.2210,"(3, 7)",7
2010327.2210,"(3, 8)",7
2010327.2210,"(3, 9)",6
2010327.2210,"(4, 0)",4
2010327.2210,"(4, 1)",12
2010327.2210,"(4, 4)",2
2010327.2210,"(4, 5)",5
2010327.2210,"(4, 6)",7
2010327.2210,"(4, 7)",7
2010327.2210,"(4, 8)",7
2010327.2210,"(4, 9)",0
2010327.2210,"(5, 0)",2
2010327.2210,"(5, 1)",0
2010327.2210,"(5, 3)",11
2010327.2210,"(5, 5)",12
2010327.2210,"(5, 7)",7
2010327.2210,"(5, 8)",7
2010327.2210,"(5, 9)",7
2010327.2210,"(6, 0)",0
2010327.2210,"(6, 1)",4
2010327.2210,"(6, 7)",7
2010327.2210,"(7, 0)",5
2010327.2210,"(7, 1)",4
2010327.2210,"(7, 2)",2
2010327.2210,"(8, 0)",5
2010327.2210,"(8, 1)",0
2010327.2210,"(9, 0)",0
2010327.2210,"(10, 0)",2
2010327.2210,"(10, 1)",2
2010327.2210,"(10, 5)",5
2010327.2210,"(10, 6)",11
2010327.2210,"(11, 0)",4
2010327.2210,"(11, 1)",14
2010327.2210,"(11, 2)",12
2010327.2210,"(11, 3)",0
2010327.2210,"(11, 4)",7
2010327.2210,"(11, 6)",0
2010327.2210,"(11, 7)",11
2010327.2210,"(11, 8)",7
2010327.2210,"(12, 0)",14
2010327.2210,"(12, 1)",14
2010327.2210,"(12, 2)",14
2010327.2210,"(12, 3)",14
2010327.2210,"(12, 4)",14
2010327.2210,"(12, 5)",1
2010327.2210,"(12, 6)",7
2010327.2210,"(12, 7)",0
2010327.2210,"(12, 8)",11
2010327.2210,"(12, 9)",7
2010327.2210,"(13, 0)",6
2010327.2210,"(13, 1)",6
2010327.2210,"(13, 2)",14
2010327.2210,"(13, 3)",6
2010327.2210,"(13, 4)",6
2010327.2210,"(13, 5)",14
2010327.2210,"(13, 6)",1
2010327.2210,"(13, 7)",15
2010327.2210,"(13, 8)",0
2010327.2210,"(13, 9)",0
2010327.2210,"(14, 0)",10
2010327.2210,"(14, 1)",6
2010327.2210,"(14, 2)",6
2010327.2210,"(14, 3)",14
2010327.2210,"(14, 4)",14
2010327.2210,"(14, 5)",6
2010327.2210,"(14, 6)",6
2010327.2210,"(14, 7)",1
2010327.2210,"(14, 8)",0
2010327.2210,"(14, 9)",6
2011066.0555,"(7, 6)",3
2011066.0555,"(7, 7)",3
2011066.0555,"(7, 8)",9
2011066.0555,"(7, 9)",9
2011066.0555,"(8, 6)",3
2011066.0555,"(8, 7)",3
2011066.0555,"(8, 9)",9
2011066.0555,"(9, 1)",3
2011066.0555,"(9, 7)",3
2011066.0555,"(9, 8)",9
2011066.0555,"(9, 9)",9
2011066.0555,"(10, 1)",3
2011066.0555,"(10, 8)",3
2011066.0555,"(10, 9)",9
2011066.0555,"(11, 0)",3
2011066.0555,"(11, 1)",3
2011066.0555,"(11, 2)",3
2011066.0555,"(11, 3)",3
2011066.0555,"(11, 8)",9
2011066.0555,"(11, 9)",9
2011066.0555,"(12, 0)",3
2011066.0555,"(12, 1)",3
2011066.0555,"(12, 2)",9
2011066.0555,"(12, 3)",3
2011066.0555,"(12, 4)",9
2011066.0555,"(12, 8)",9
2011066.0555,"(12, 9)",3
2011066.0555,"(13, 0)",3
2011066.0555,"(13, 1)",9
2011066.0555,"(13, 2)",9
2011066.0555,"(13, 3)",3
2011066.0555,"(13, 4)",3
2011066.0555,"(13, 9)",3
2011066.0555,"(14, 0)",3
2011066.0555,"(14, 1)",9
2011066.0555,"(14, 2)",9
2011066.0555,"(14, 3)",3
2011066.0555,"(14, 4)",3
2011066.0555,"(14, 5)",9
2011066.0555,"(14, 6)",3
2011066.0555,"(14, 7)",3
2011066.0555,"(14, 8)",3
2011066.0555,"(14, 9)",3
2011327.0445,"(0, 0)",3
2011327.0445,"(0, 1)",3
2011327.0445,"(0, 2)",9
2011327.0445,"(0, 3)",9
2011327.0445,"(0, 4)",9
2011327.0445,"(0, 5)",9
2011327.0445,"(0, 6)",16
2011327.0445,"(0, 7)",8
2011327.0445,"(0, 8)",8
2011327.0445,"(0, 9)",16
2011327.0445,"(1, 0)",3
2011327.0445,"(1, 1)",9
2011327.0445,"(1, 2)",16
2011327.0445,"(1, 3)",9
2011327.0445,"(1, 5)",9
2011327.0445,"(1, 6)",9
2011327.0445,"(1, 7)",8
2011327.0445,"(1, 8)",8
2011327.0445,"(1, 9)",8
2011327.0445,"(2, 0)",3
2011327.0445,"(2, 1)",9
2011327.0445,"(2, 2)",9
2011327.0445,"(2, 3)",9
2011327.0445,"(2, 4)",9
2011327.0445,"(2, 5)",9
2011327.0445,"(2, 6)",9
2011327.0445,"(2, 7)",9
2011327.0445,"(2, 8)",8
2011327.0445,"(2, 9)",8
2011327.0445,"(3, 0)",9
2011327.0445,"(3, 1)",9
2011327.0445,"(3, 2)",9
2011327.0445,"(3, 3)",9
2011327.0445,"(3, 4)",16
2011327.0445,"(3, 5)",9
2011327.0445,"(3, 6)",9
2011327.0445,"(3, 7)",9
2011327.0445,"(3, 8)",8
2011327.0445,"(3, 9)",8
2011327.0445,"(4, 0)",9
2011327.0445,"(4, 1)",16
2011327.0445,"(4, 2)",16
2011327.0445,"(4, 3)",9
2011327.0445,"(4, 4)",18
2011327.0445,"(4, 6)",9
2011327.0445,"(4, 7)",8
2011327.0445,"(4, 8)",16
2011327.0445,"(4, 9)",8
2011327.0445,"(5, 0)",9
2011327.0445,"(5, 1)",9
2011327.0445,"(5, 2)",15
2011327.0445,"(5, 5)",16
2011327.0445,"(5, 6)",8
2011327.0445,"(5, 7)",16
2011327.0445,"(5, 8)",15
2011327.0445,"(5, 9)",16
2011327.0445,"(6, 0)",9
2011327.0445,"(6, 1)",16
2011327.0445,"(6, 2)",16
2011327.0445,"(6, 3)",15
2011327.0445,"(6, 4)",16
2011327.0445,"(6, 5)",16
2011327.0445,"(6, 6)",16
2011327.0445,"(6, 7)",15
2011327.0445,"(6, 8)",16
2011327.0445,"(6, 9)",15
2011327.0445,"(7, 0)",9
2011327.0445,"(7, 1)",8
2011327.0445,"(7, 2)",1
2011327.0445,"(7, 3)",16
2011327.0445,"(7, 4)",16
2011327.0445,"(7, 5)",16
2011327.0445,"(7, 6)",16
2011327.0445,"(7, 7)",16
2011327.0445,"(7, 8)",16
2011327.0445,"(7, 9)",15
2011327.0445,"(8, 0)",8
2011327.0445,"(8, 1)",16
2011327.0445,"(8, 2)",1
2011327.0445,"(8, 3)",16
2011327.0445,"(8, 4)",16
2011327.0445,"(8, 5)",8
2011327.0445,"(8, 6)",8
2011327.0445,"(8, 7)",8
2011327.0445,"(8, 8)",16
2011327.0445,"(8, 9)",15
2011327.0445,"(9, 0)",8
2011327.0445,"(9, 1)",17
2011327.0445,"(9, 2)",17
2011327.0445,"(9, 3)",8
